# positive_definite_k5_catalog=101272 selected_bases=5000 quadratic_rows=12005000 rank_five_labeled=157083 distinct_triangle_count_vectors=137296
6,4,3,3,1,6,2,6,4,2,4,6,3,3,6,8,11,14,14,20,22,22,22,24,24,24,31,34,35,40,46,46,46,46,46
3,6,3,5,5,3,3,2,0,1,6,5,4,5,6,0,1,1,1,8,11,14,15,22,23,24,31,34,36,38,45,48,48,49,49
3,6,3,5,5,3,3,2,2,1,6,4,4,6,4,8,11,14,14,18,22,22,23,23,24,24,31,34,36,39,43,43,44,45,49
5,4,4,6,2,6,3,6,3,1,5,3,5,3,2,8,11,12,15,20,22,22,23,23,23,24,31,34,36,39,45,45,45,49,49
4,5,3,3,6,6,2,6,4,1,6,3,3,3,1,7,8,8,10,11,11,11,14,22,22,24,31,34,37,37,39,39,43,45,50
6,4,3,6,1,6,2,6,4,1,6,5,3,3,3,7,8,9,10,11,11,13,14,22,24,24,31,34,37,39,45,46,46,50,50
3,5,3,2,0,5,3,5,5,2,3,3,6,5,6,0,1,1,1,23,23,23,23,23,24,24,31,34,38,38,38,38,39,48,49
5,5,3,5,3,6,2,3,5,1,3,6,6,3,1,7,10,10,10,11,11,11,11,23,23,24,31,34,38,38,38,39,39,48,49
3,5,3,2,0,5,3,6,5,2,3,3,6,5,6,0,1,1,1,23,23,23,23,24,24,24,31,34,38,38,38,39,40,49,49
6,5,3,5,0,5,3,6,2,1,3,3,6,5,3,0,1,1,1,10,10,10,11,23,23,24,31,34,38,39,39,39,40,48,49
5,6,3,6,3,6,2,3,5,1,3,6,6,3,1,7,10,11,11,11,11,11,11,23,23,24,31,34,38,39,40,40,40,49,49
6,6,3,6,3,6,2,3,5,1,3,6,6,3,1,7,10,11,11,11,11,11,11,23,24,24,31,34,39,40,40,40,40,49,50
3,5,4,3,4,5,2,3,4,1,6,3,4,3,2,6,8,13,14,22,22,22,22,22,22,24,31,35,35,35,36,36,38,39,39
5,4,3,5,0,5,2,3,3,1,4,4,6,5,3,1,1,1,2,6,9,13,14,23,23,24,31,35,36,36,38,39,39,42,44
4,3,4,3,6,6,1,6,3,1,3,5,4,3,2,4,8,9,9,10,12,14,22,23,24,24,31,35,37,37,37,37,39,39,40
5,4,5,6,0,4,3,6,3,1,3,4,6,3,2,0,1,1,2,9,9,11,13,22,24,24,31,35,37,37,38,40,42,49,49
6,6,3,5,3,5,2,3,5,1,6,4,4,3,1,6,9,9,10,10,11,14,14,22,23,24,31,36,37,39,39,39,44,49,49
6,6,3,5,3,5,2,3,5,1,5,5,4,3,1,6,9,10,10,10,11,13,15,22,23,24,31,36,38,39,39,39,47,48,49
3,5,4,4,3,3,3,2,4,1,4,3,6,3,2,8,8,13,14,18,22,22,22,22,24,24,32,32,32,32,32,33,33,42,43
4,5,3,2,1,4,3,3,3,2,3,3,5,6,4,5,9,10,11,22,22,23,23,23,23,24,32,32,32,32,32,33,34,42,45
3,3,5,4,1,4,2,3,3,1,3,4,6,4,4,5,8,9,10,11,12,12,13,22,23,24,32,32,32,32,32,35,35,43,45
3,6,3,4,1,4,2,3,3,1,3,3,5,6,4,5,8,10,11,11,11,11,12,21,23,24,32,32,32,32,32,36,37,37,45
4,6,3,5,2,4,3,3,3,1,3,3,4,6,1,6,8,8,9,9,11,11,14,22,24,24,32,32,32,32,34,36,36,39,43
3,3,5,4,0,4,2,3,5,1,3,5,6,3,4,1,1,1,2,5,10,10,11,23,23,24,32,32,32,32,36,36,37,44,45
2,6,3,3,2,3,3,3,5,1,5,3,4,3,3,8,8,11,13,19,21,21,21,21,24,24,32,32,32,33,33,33,33,33,39
2,6,3,3,5,3,3,3,2,1,5,6,4,3,3,8,11,11,13,19,21,21,21,21,24,24,32,32,32,33,33,33,39,39,49
3,5,4,4,3,3,3,2,2,1,4,3,6,5,3,8,10,13,14,17,21,21,22,22,23,24,32,32,32,33,33,36,39,42,43
3,6,3,4,1,4,2,3,3,1,3,3,6,6,5,5,8,11,11,11,11,11,13,21,24,24,32,32,32,33,33,37,37,37,49
6,5,3,3,2,4,3,3,1,1,3,3,4,4,6,7,9,9,9,9,9,10,11,22,23,24,32,32,32,33,34,34,34,43,45
3,3,5,6,2,4,3,3,4,1,3,6,6,3,1,7,9,9,10,11,11,11,11,22,23,24,32,32,32,33,34,34,34,43,49
5,5,3,1,5,4,2,3,4,1,3,4,6,3,3,5,9,10,10,10,10,11,11,22,23,24,32,32,32,33,34,41,44,44,44
4,5,3,2,4,4,3,3,6,2,3,6,5,3,1,5,10,11,11,22,22,23,23,23,23,24,32,32,32,33,34,42,43,45,46
3,6,3,4,2,4,2,3,5,1,4,3,4,3,3,5,8,11,12,21,21,22,22,23,23,24,32,32,32,33,35,35,36,37,43
2,6,3,3,1,3,3,3,4,1,5,3,4,6,6,5,8,11,11,11,11,11,13,21,21,24,32,32,32,33,37,37,39,39,46
6,3,3,3,4,4,2,3,6,1,4,3,6,3,1,5,8,8,9,9,11,11,14,24,24,24,32,32,32,34,34,35,37,37,46
6,4,3,1,4,4,2,3,6,1,3,4,6,3,3,5,9,9,9,9,11,11,11,24,24,24,32,32,32,34,34,41,43,43,46
4,6,3,5,1,4,3,3,6,1,3,4,4,3,2,6,8,9,9,9,11,14,14,22,22,24,32,32,32,34,36,36,39,43,43
3,6,3,4,1,4,2,3,3,1,4,3,4,6,4,5,8,11,11,11,11,12,12,21,22,24,32,32,32,35,35,35,37,43,43
3,6,3,4,4,4,2,3,5,1,3,3,6,3,1,5,8,8,10,11,11,11,12,21,23,24,32,32,32,36,36,37,37,37,37
5,4,3,3,1,3,3,3,2,1,5,3,4,6,3,6,8,8,9,9,11,11,13,21,21,24,32,32,33,33,33,33,36,36,37
5,4,3,3,1,3,3,3,2,1,5,6,4,3,6,6,8,8,9,11,11,13,14,21,24,24,32,32,33,33,33,36,36,37,49
3,3,5,6,0,4,3,3,5,1,3,5,6,3,2,0,1,1,1,9,10,10,11,23,23,24,32,32,33,33,34,34,34,44,49
3,3,5,6,0,4,3,3,5,2,3,5,6,3,2,0,1,1,1,22,23,23,23,23,24,24,32,32,33,33,34,34,34,44,49
5,5,3,2,3,3,3,2,3,1,3,6,6,4,4,8,10,11,14,19,21,22,22,23,24,24,32,32,33,33,34,37,38,39,43
6,6,3,1,4,5,2,3,6,1,3,4,5,3,3,6,9,9,10,10,11,11,11,23,24,24,32,32,33,33,34,43,45,46,49
1,3,5,5,6,4,3,3,3,1,3,2,6,4,5,5,9,9,10,10,10,11,11,22,23,24,32,32,33,33,34,45,45,48,48
6,5,3,4,2,5,3,5,3,2,6,3,3,4,1,5,9,10,11,22,22,23,23,23,24,24,32,32,33,33,34,45,45,48,48
6,6,3,4,1,4,2,3,3,2,3,3,4,4,5,9,11,11,13,18,22,22,22,22,24,24,32,32,33,33,35,37,37,42,46
5,6,3,6,1,4,3,3,5,2,3,3,4,3,2,7,8,11,15,21,21,22,22,22,23,24,32,32,33,33,36,37,39,40,45
5,6,3,2,3,5,3,2,3,1,3,5,6,4,4,10,11,11,13,19,22,22,23,24,24,24,32,32,33,33,36,38,39,43,48
3,6,3,4,5,4,2,3,3,1,3,6,6,3,1,5,8,11,11,11,11,11,13,21,21,24,32,32,33,33,37,37,37,37,49
2,6,3,3,2,3,3,3,5,1,5,3,4,6,6,8,11,11,13,19,21,21,24,24,24,24,32,32,33,33,39,39,39,39,46
6,3,3,2,3,5,1,3,5,1,6,5,3,4,3,3,8,8,11,11,13,13,21,21,24,24,32,32,33,33,39,39,39,39,47
5,6,3,3,2,6,3,3,2,1,5,3,4,6,6,11,11,11,13,19,24,24,24,24,24,24,32,32,33,33,39,39,39,46,49
3,4,5,4,1,4,3,3,6,1,3,3,6,3,2,5,8,9,9,10,11,11,13,21,24,24,32,32,33,34,34,35,35,37,45
5,4,3,4,3,6,2,5,3,1,6,3,3,6,1,7,9,9,10,11,11,11,11,23,23,24,32,32,33,34,34,43,44,45,49
3,5,4,4,3,3,3,2,6,1,4,6,6,2,3,7,8,13,14,22,22,22,24,24,24,24,32,32,33,34,37,39,40,42,43
5,3,3,4,0,5,2,3,3,1,3,5,6,5,4,1,1,1,2,6,8,11,15,23,23,24,32,32,33,36,36,37,38,38,45
6,3,3,4,4,5,2,5,3,1,5,3,3,5,0,1,1,1,2,6,8,10,10,23,23,24,32,32,33,36,36,37,39,45,47
2,6,3,3,4,3,3,3,1,1,5,5,4,5,5,5,8,10,10,10,11,13,15,21,21,24,32,32,33,36,36,39,44,45,47
3,5,4,4,3,3,3,2,1,1,4,6,6,3,5,6,8,8,8,11,11,13,14,22,22,24,32,32,33,36,39,39,42,43,45
2,6,3,3,4,3,3,3,1,1,5,3,4,6,6,5,8,8,11,11,11,11,13,21,21,24,32,32,33,37,37,37,39,39,46
3,5,4,4,6,3,3,2,2,1,4,3,6,5,3,8,10,13,14,17,21,22,22,23,24,24,32,32,33,37,39,39,42,43,45
2,6,3,3,5,3,3,3,2,1,5,3,4,6,6,8,11,11,13,19,21,21,21,24,24,24,32,32,33,39,39,39,39,39,46
2,6,3,3,6,3,3,3,0,1,5,5,4,5,5,0,1,1,1,8,11,13,15,21,21,24,32,32,33,39,39,39,44,47,49
6,3,3,3,2,4,2,3,3,1,4,3,6,6,6,5,8,11,14,21,24,24,24,24,24,24,32,32,34,34,34,35,37,37,50
6,5,3,6,2,4,3,4,1,1,6,3,3,4,3,7,9,9,9,9,9,10,11,22,23,24,32,32,34,34,34,43,45,46,49
6,5,3,6,2,4,3,4,3,1,6,3,3,6,1,7,9,9,10,11,11,11,11,23,24,24,32,32,34,34,34,43,45,46,49
6,3,3,3,4,4,2,3,3,1,4,4,6,3,1,5,8,8,9,9,11,12,14,21,24,24,32,32,34,34,35,35,35,37,37
4,5,3,1,3,3,3,4,6,1,5,2,3,6,3,7,8,8,8,10,10,12,15,23,23,24,32,32,34,34,36,36,37,37,40
4,6,3,2,1,6,3,3,4,1,3,4,6,3,5,6,8,9,11,11,11,12,14,22,24,24,32,32,34,34,36,36,39,43,46
4,5,3,4,2,4,3,4,3,1,3,3,4,6,1,5,8,9,9,9,10,11,14,22,23,24,32,32,34,35,35,35,36,41,42
3,3,6,6,4,4,2,3,3,1,4,4,6,3,1,5,8,9,11,11,12,14,14,21,24,24,32,32,34,35,35,35,37,37,50
3,3,6,6,4,4,2,3,6,1,4,3,6,3,1,5,8,9,11,11,11,14,14,24,24,24,32,32,34,35,37,37,37,37,50
3,6,3,4,1,4,2,3,3,1,4,3,6,6,6,5,8,11,11,11,11,14,14,21,24,24,32,32,34,35,37,37,37,43,50
5,3,3,2,6,6,1,3,4,1,4,3,4,5,3,4,8,9,10,10,12,13,22,22,23,24,32,32,34,36,37,37,39,39,45
4,4,4,3,4,3,3,2,4,1,4,3,6,3,2,8,8,12,14,18,22,22,22,22,24,24,32,32,35,35,35,35,35,37,41
4,3,3,5,4,5,2,3,6,1,5,3,4,3,1,6,8,8,9,10,11,13,13,22,22,24,32,32,36,36,36,38,38,39,43
5,3,5,3,1,4,3,6,2,1,4,3,5,4,3,6,8,8,9,9,10,13,13,22,22,24,32,32,36,36,38,38,39,39,43
4,5,3,1,5,3,3,4,6,1,5,6,3,2,5,7,8,8,10,10,12,15,15,23,23,24,32,32,36,36,40,45,45,48,48
6,6,3,4,4,4,2,3,5,2,3,5,5,3,0,1,1,1,2,18,23,23,23,23,24,24,32,32,36,37,37,44,45,45,46
6,6,4,6,2,4,4,5,3,1,5,3,5,3,0,0,1,1,1,8,12,14,15,22,24,24,32,32,43,44,44,45,46,49,49
6,6,3,1,3,5,2,3,3,1,3,3,5,4,5,6,9,10,10,10,11,11,11,22,23,24,32,33,33,33,33,34,34,44,49
1,6,3,5,3,3,3,4,4,1,6,2,3,5,3,6,8,8,9,11,11,11,13,22,24,24,32,33,33,33,33,35,36,37,49
3,5,4,4,3,3,3,2,5,1,4,3,6,4,1,6,8,9,9,9,13,14,14,22,22,24,32,33,33,33,33,35,36,42,43
5,4,3,3,5,3,3,6,1,1,3,6,5,3,2,7,8,8,9,10,11,11,15,23,23,24,32,33,33,33,34,36,39,39,45
4,5,3,5,3,5,2,4,3,1,6,3,3,6,1,6,9,10,10,11,11,11,11,22,22,24,32,33,33,33,34,42,44,45,48
3,4,5,3,3,6,3,5,1,1,4,3,6,3,2,6,8,8,8,11,11,13,14,21,22,24,32,33,33,33,35,37,39,39,45
5,6,3,3,2,6,3,4,1,1,4,3,5,3,3,6,8,8,9,11,11,11,13,21,21,24,32,33,33,33,36,36,37,43,49
5,5,3,2,3,5,1,3,3,1,3,6,6,4,5,3,9,10,10,11,11,14,23,23,23,24,32,33,33,33,39,39,39,45,47
1,6,3,5,3,3,3,4,5,1,6,2,3,6,3,7,8,8,10,11,11,11,13,23,24,24,32,33,33,34,34,36,37,39,49
6,4,3,5,3,3,3,6,2,2,5,3,3,5,0,0,1,1,1,21,21,22,23,23,23,24,32,33,33,34,34,37,39,44,49
6,5,3,5,3,3,3,4,2,1,6,3,3,6,1,5,8,10,10,11,11,11,11,21,24,24,32,33,33,34,34,37,39,45,48
6,4,3,3,5,6,2,3,5,2,3,5,5,3,0,1,1,1,1,20,22,23,23,23,23,24,32,33,33,34,34,44,46,48,48
6,5,3,4,2,5,3,5,0,2,6,3,3,5,3,0,1,1,1,22,23,23,23,23,23,24,32,33,33,34,34,45,45,48,48
6,3,3,5,4,3,2,6,3,2,5,5,3,3,1,8,11,13,15,17,21,21,23,23,24,24,32,33,33,34,36,37,38,39,49
6,3,3,5,3,6,2,5,3,1,4,4,3,5,0,1,1,1,2,7,8,9,13,23,23,24,32,33,33,34,36,37,40,45,48
6,3,3,2,3,6,2,3,3,1,5,5,3,4,5,7,8,10,13,21,21,22,23,23,24,24,32,33,33,34,36,39,39,40,47
5,4,3,2,3,4,3,2,6,1,3,5,4,4,3,9,9,9,13,19,21,22,22,22,22,24,32,33,33,35,36,37,39,42,45
3,6,3,4,5,5,2,4,3,1,6,3,3,6,1,6,9,11,11,11,11,11,13,21,22,24,32,33,33,35,39,39,39,45,46
3,5,4,4,3,3,3,2,1,1,4,3,6,6,5,6,8,8,8,11,11,13,14,22,22,24,32,33,33,36,36,37,42,43,49
3,5,4,4,3,3,3,2,2,1,4,3,6,5,6,8,10,13,14,20,21,21,22,22,23,24,32,33,33,36,37,37,42,43,49
6,3,3,1,4,6,2,3,3,1,6,5,3,3,5,7,8,8,10,11,11,11,13,21,21,24,32,33,33,36,37,39,40,40,48
3,5,4,4,6,3,3,2,5,1,4,3,6,4,1,6,8,9,9,13,14,14,14,22,22,24,32,33,33,36,39,39,42,43,43
3,4,5,6,3,6,3,5,1,1,4,3,6,3,2,6,8,8,8,11,11,13,14,22,24,24,32,33,33,37,39,39,43,45,49
3,6,4,6,3,4,2,3,5,1,4,3,6,3,1,5,8,9,10,11,11,14,14,22,23,24,32,33,34,34,35,36,37,46,46
3,6,4,5,3,3,3,1,6,1,5,4,5,2,3,5,8,10,10,10,11,14,15,22,23,24,32,33,34,34,36,37,37,44,48
4,3,3,6,4,5,2,3,6,1,3,4,4,3,1,6,8,9,9,9,9,11,14,22,22,24,32,33,34,35,36,37,37,43,45
2,3,6,5,5,4,3,3,1,1,4,3,6,4,3,6,8,9,9,9,9,11,14,22,23,24,32,33,34,35,36,37,38,45,49
5,5,4,4,1,4,3,3,5,1,3,4,6,3,2,5,9,9,9,11,13,13,15,22,23,24,32,33,34,36,36,36,42,43,44
6,4,3,5,1,3,3,3,2,1,5,6,4,3,5,7,8,8,9,11,13,14,15,21,23,24,32,33,34,36,36,37,39,44,48
6,3,3,4,5,6,2,5,3,2,6,3,3,4,1,9,10,11,13,20,21,22,22,23,24,24,32,33,34,36,37,39,40,45,49
5,4,3,4,1,6,2,5,3,1,6,4,3,6,3,7,9,9,10,11,11,12,14,23,23,24,32,33,34,37,37,43,44,45,49
4,6,3,4,1,5,2,3,3,1,4,3,4,6,4,6,9,11,11,11,11,12,12,22,22,24,32,33,35,35,35,36,43,43,45
1,6,3,5,6,3,3,4,4,1,6,5,3,2,3,6,8,8,11,11,11,13,14,21,22,24,32,33,35,36,37,39,39,49,49
6,3,3,4,5,6,2,3,5,1,4,5,3,3,1,7,8,8,9,10,10,13,13,21,23,24,32,33,35,37,37,38,40,48,48
6,6,3,4,5,4,2,3,6,2,3,6,4,3,1,9,11,11,13,18,22,22,24,24,24,24,32,33,35,37,37,46,46,49,49
3,5,4,4,4,3,3,2,6,1,4,1,6,5,3,3,8,9,11,13,13,14,22,22,24,24,32,33,35,37,39,39,42,42,43
4,5,4,5,3,5,3,6,2,1,6,3,4,3,2,8,10,13,14,20,21,22,22,23,23,24,32,33,35,37,42,44,45,48,49
4,6,3,5,1,5,2,3,3,1,5,3,4,6,4,6,9,11,11,11,11,13,13,22,22,24,32,33,36,36,36,38,43,45,48
6,3,3,5,4,6,2,4,4,1,4,5,3,3,1,7,8,8,9,10,12,13,13,22,22,24,32,33,36,36,40,43,43,45,45
6,3,3,1,5,6,2,3,6,1,6,4,3,3,4,7,8,8,9,11,11,11,13,21,24,24,32,33,36,37,40,40,43,46,49
1,6,3,5,6,3,3,4,4,1,6,5,3,2,6,6,8,8,11,11,11,13,14,22,24,24,32,33,36,37,43,49,49,49,49
3,5,4,4,5,3,3,2,2,1,4,5,6,3,5,8,10,13,14,19,21,22,22,23,23,24,32,33,36,39,42,43,44,44,47
3,5,4,4,6,3,3,2,1,1,4,3,6,6,5,6,8,8,11,11,11,13,14,22,22,24,32,33,36,39,42,43,45,46,49
5,3,3,4,1,6,2,6,3,1,6,6,3,3,5,7,8,8,10,11,11,11,13,21,23,24,32,33,37,39,39,40,45,49,50
1,6,3,5,4,3,3,4,6,1,6,5,3,2,4,6,8,8,11,11,11,13,14,22,22,24,32,33,37,39,42,43,45,45,49
2,5,3,6,6,3,3,3,0,1,5,5,4,5,5,0,1,1,1,8,10,13,15,21,23,24,32,33,37,39,44,47,48,48,49
2,5,3,6,6,3,3,3,1,1,5,4,4,5,6,7,8,9,10,10,11,13,13,21,23,24,32,33,37,39,45,45,45,48,50
5,6,3,6,1,4,3,5,2,1,4,3,5,6,3,6,9,11,11,11,11,11,13,22,23,24,32,33,38,39,39,42,45,46,48
3,5,4,4,4,3,3,2,2,1,4,4,6,6,5,8,13,14,14,19,22,22,22,22,24,24,32,33,42,42,42,42,43,43,49
3,5,4,4,6,3,3,2,2,1,4,6,6,4,4,8,13,14,14,18,22,22,22,24,24,24,32,33,42,43,43,43,43,43,49
3,5,4,4,5,3,3,2,0,1,4,5,6,5,6,0,1,1,1,8,13,14,15,22,22,24,32,33,42,43,44,45,45,47,49
6,6,3,3,2,5,3,4,0,2,3,3,6,5,4,0,1,1,2,22,23,23,23,24,24,24,32,34,34,34,36,37,37,45,49
3,6,3,4,1,4,2,3,6,1,4,4,6,3,3,5,8,9,9,11,11,14,14,21,24,24,32,34,34,35,35,37,37,43,43
3,6,4,6,1,4,2,3,4,1,4,4,6,3,3,5,9,9,9,11,14,14,14,22,22,24,32,34,34,35,35,37,41,46,46
4,6,3,2,6,6,3,3,4,1,3,4,6,4,1,7,9,9,11,11,11,12,14,22,24,24,32,34,34,35,37,43,43,46,46
4,6,3,2,5,6,3,3,5,1,3,3,6,4,1,6,8,9,10,11,11,11,14,22,24,24,32,34,34,36,36,39,39,44,46
6,3,3,1,6,6,2,3,5,1,6,3,3,3,4,7,8,8,8,11,11,11,14,21,23,24,32,34,34,36,37,39,40,40,49
4,6,3,2,1,6,3,3,6,1,3,4,6,4,6,7,9,11,11,11,12,14,14,22,24,24,32,34,34,37,37,40,46,46,46
4,4,3,1,4,6,2,3,6,1,4,6,6,3,3,7,9,9,9,11,11,12,14,22,24,24,32,34,34,37,37,43,43,43,50
4,4,4,3,3,3,3,2,2,1,4,3,6,5,6,8,10,12,14,20,21,22,22,22,23,24,32,34,35,35,35,36,37,37,49
6,4,3,4,3,4,2,3,3,1,4,5,5,4,1,5,8,9,9,13,13,13,13,22,23,24,32,34,35,36,36,36,37,41,43
6,4,3,4,4,6,2,5,3,1,5,3,3,5,0,1,1,1,2,7,9,10,10,23,23,24,32,34,35,36,37,42,45,46,48
6,4,3,1,4,4,2,3,3,1,3,4,6,6,6,5,9,9,11,11,11,14,14,24,24,24,32,34,35,37,37,37,41,43,50
6,4,3,1,6,4,2,3,6,1,3,4,6,3,4,5,9,9,9,11,11,11,14,24,24,24,32,34,35,37,37,43,43,43,50
5,5,3,1,6,4,2,3,4,1,3,6,6,3,4,5,10,10,10,11,11,11,14,22,23,24,32,34,35,37,37,43,44,45,49
3,6,4,6,3,4,4,6,2,1,5,3,5,3,2,8,12,14,15,20,21,22,22,23,23,24,32,34,35,37,40,45,45,45,49
6,3,3,4,6,5,2,4,5,1,4,5,3,3,1,6,8,8,9,10,13,13,14,22,23,24,32,34,35,39,39,42,43,47,49
6,5,3,6,1,3,2,5,4,2,6,4,3,3,4,8,13,14,14,17,22,22,23,23,24,24,32,34,35,39,39,42,43,49,49
6,5,3,1,5,5,3,4,6,1,3,4,5,2,3,5,10,10,10,10,10,10,14,23,23,24,32,34,36,36,37,44,45,48,49
5,6,3,5,1,6,2,3,3,1,5,3,4,6,4,7,10,11,11,11,11,13,13,22,23,24,32,34,36,36,38,39,43,48,49
6,6,4,3,3,6,3,5,2,1,4,3,5,3,2,8,11,13,14,19,21,21,22,23,24,24,32,34,36,37,37,38,39,45,50
6,6,3,5,1,5,3,6,2,1,4,3,4,6,3,7,10,10,11,11,11,11,12,23,24,24,32,34,36,37,37,45,45,49,49
6,3,3,1,4,6,2,3,4,1,6,5,3,3,6,7,8,8,10,11,11,11,14,21,22,24,32,34,36,37,40,40,43,45,49
4,6,3,4,6,5,3,6,1,2,3,5,6,3,1,4,8,10,11,14,14,15,23,23,24,24,32,34,37,37,39,40,43,45,49
5,6,3,6,1,6,2,3,3,1,6,3,4,6,4,7,10,11,11,11,11,14,14,22,23,24,32,34,37,37,39,40,43,49,50
4,4,3,6,4,6,2,3,6,1,3,4,5,3,1,7,9,9,9,10,10,11,14,22,23,24,32,34,37,37,39,41,43,43,46
5,4,3,4,1,5,2,6,4,1,5,6,3,3,6,6,8,9,10,11,13,14,14,22,23,24,32,34,42,44,45,45,46,48,49
3,6,4,5,5,3,3,1,2,1,5,4,5,6,5,6,8,10,10,10,14,14,15,22,23,24,32,34,44,44,45,45,47,48,48
6,4,3,4,4,4,2,3,5,1,4,4,5,3,0,1,1,2,2,5,9,9,13,23,23,24,32,35,36,37,41,41,42,43,45
5,3,3,4,0,4,2,6,3,1,5,5,3,5,4,1,1,1,2,5,8,10,15,23,23,24,32,36,36,36,36,37,44,45,45
5,3,3,4,1,4,2,6,3,1,5,5,3,5,6,5,8,10,10,10,10,14,15,23,23,24,32,36,36,36,39,40,45,45,48
5,4,3,4,0,5,2,6,3,1,5,4,3,5,4,1,1,2,2,6,9,10,13,23,23,24,32,36,36,37,42,42,44,45,48
5,4,3,5,1,5,2,3,3,1,6,4,4,6,4,6,9,10,11,12,13,14,14,22,23,24,32,36,36,38,39,43,43,44,45
4,5,3,6,4,4,2,3,6,1,6,3,4,3,1,5,8,9,10,11,11,14,14,22,22,24,32,36,37,37,37,37,42,43,49
5,3,3,4,0,6,2,6,3,1,6,5,3,5,4,1,1,1,2,7,8,11,15,23,23,24,32,36,37,37,39,39,45,45,50
5,4,3,5,1,5,2,3,3,1,4,6,6,4,4,6,9,9,10,13,14,14,14,22,23,24,32,36,38,39,39,42,43,43,44
6,6,3,5,4,5,2,3,4,1,6,4,4,3,1,6,9,9,9,11,13,14,14,22,22,24,32,36,39,39,42,43,43,49,49
4,4,3,1,4,6,2,3,6,1,4,4,6,3,4,7,9,9,9,11,12,12,14,22,24,24,32,37,37,37,41,41,43,43,46
2,6,4,6,2,3,3,3,5,1,5,3,5,3,3,8,8,14,15,19,22,22,24,24,24,24,33,33,33,33,33,33,33,45,49
5,5,3,2,3,5,1,3,3,1,3,3,6,5,6,3,10,10,10,10,11,11,23,23,24,24,33,33,33,33,33,34,34,47,49
5,6,3,2,1,5,3,3,3,1,3,3,5,6,6,7,10,10,10,11,11,11,11,23,23,24,33,33,33,33,34,34,34,48,49
6,5,3,3,5,5,2,3,5,2,3,5,5,3,0,1,1,1,1,19,23,23,23,23,23,24,33,33,33,33,34,47,47,48,48
5,6,3,2,6,5,3,3,5,1,3,5,5,3,0,0,1,1,1,10,10,10,11,23,23,24,33,33,33,33,34,47,48,48,49
5,6,3,3,2,5,3,3,1,1,4,3,5,6,5,6,10,10,10,11,11,11,13,23,24,24,33,33,33,33,36,36,37,48,48
6,5,3,3,5,4,3,2,6,1,3,5,5,3,0,0,1,1,1,9,10,10,10,22,23,24,33,33,33,34,34,45,45,47,49
5,5,3,5,0,5,2,6,3,1,6,3,3,5,3,1,1,1,1,6,10,10,11,23,23,24,33,33,33,34,34,47,48,48,49
5,5,3,6,0,5,3,6,3,2,6,3,3,5,2,0,1,1,1,23,23,23,23,24,24,24,33,33,33,34,34,47,49,49,49
3,3,5,5,0,5,2,3,5,1,4,5,6,3,3,1,1,1,1,6,10,10,14,23,23,24,33,33,33,34,36,36,36,47,48
2,6,4,6,4,3,3,3,1,1,5,3,5,6,3,5,8,8,8,11,11,14,15,22,24,24,33,33,33,37,37,39,43,45,49
2,6,4,6,6,3,3,3,2,1,5,5,5,3,3,8,10,14,15,20,21,21,22,23,24,24,33,33,33,37,38,40,45,49,49
2,6,4,6,6,3,3,3,1,1,5,6,5,3,3,7,8,8,8,11,11,14,15,22,24,24,33,33,33,37,39,40,45,49,50
6,3,3,5,5,5,2,6,3,1,5,3,3,5,1,6,8,10,10,10,10,11,15,23,24,24,33,33,33,38,38,39,39,48,49
5,5,5,3,3,4,3,2,1,1,3,6,6,3,5,6,8,9,10,11,11,14,15,22,23,24,33,33,33,38,39,39,39,39,44
3,5,5,5,3,6,3,6,2,1,5,3,5,3,0,0,1,1,1,8,11,15,15,21,21,24,33,33,33,39,39,39,47,47,49
5,6,3,3,3,5,3,2,0,1,3,3,6,5,6,0,1,1,1,10,10,11,11,23,23,24,33,33,34,34,34,34,34,48,49
2,5,3,3,0,3,3,6,6,2,3,3,6,5,5,0,1,1,1,21,21,23,23,23,24,24,33,33,34,34,34,39,40,48,49
6,6,3,3,5,6,2,3,5,2,3,5,5,3,0,1,1,1,1,20,23,23,23,23,24,24,33,33,34,34,34,48,48,48,50
6,5,3,3,5,3,3,2,6,1,4,4,5,3,0,0,1,1,2,8,9,10,13,22,23,24,33,33,34,34,36,37,39,44,49
6,4,3,3,5,5,2,3,5,1,5,3,5,3,0,1,1,1,1,6,8,9,15,23,23,24,33,33,34,36,36,38,38,45,48
6,3,3,5,5,6,2,5,3,1,4,3,3,4,1,7,8,9,9,9,9,10,15,22,23,24,33,33,34,36,36,39,40,45,48
5,5,3,3,6,4,2,3,6,1,5,3,5,3,2,5,8,10,15,23,23,23,23,24,24,24,33,33,34,36,37,38,39,44,49
6,5,3,3,5,5,2,3,5,1,5,3,5,3,0,1,1,1,1,6,8,10,15,23,23,24,33,33,34,38,38,38,38,48,48
5,5,5,3,3,4,3,2,1,1,3,6,6,3,6,7,8,9,10,11,11,14,15,22,23,24,33,33,34,38,39,39,40,40,44
3,4,5,4,4,4,3,2,1,1,3,3,6,4,5,6,9,9,9,9,9,11,13,22,22,24,33,33,35,35,35,42,42,45,45
3,4,5,4,5,4,3,2,5,1,3,6,6,3,1,6,9,11,11,11,11,13,13,22,22,24,33,33,35,35,38,38,45,45,45
5,6,3,3,2,5,3,4,1,1,5,3,5,5,4,6,10,10,10,10,11,12,15,22,23,24,33,33,36,36,36,39,44,44,48
5,5,3,2,3,5,1,3,4,1,3,4,6,5,6,3,10,10,11,11,13,13,23,23,24,24,33,33,36,36,37,37,42,47,49
