# feasible_labeled_k5=12087822 distinct_triangle_count_vectors=105930
10471556664045,4,4,4,5,6,2,3,0,2,6
10471556930286,4,4,4,6,6,2,3,0,2,6
10471573449581,5,4,4,5,6,2,3,0,2,6
10471573715822,5,4,4,6,6,2,3,0,2,6
10471590497198,6,4,4,6,6,2,3,0,2,6
10541383719659,4,4,4,4,6,2,4,0,2,6
10541417802475,4,4,4,4,6,2,5,0,2,6
10541434845931,4,4,4,4,6,2,6,0,2,6
10542457465581,4,4,4,5,6,2,4,0,2,6
10542491548461,4,4,4,5,6,2,5,0,2,6
10543531211502,4,4,4,6,6,2,4,0,2,6
10543565290350,4,4,4,6,6,2,5,0,2,6
10611176950637,5,4,4,5,6,2,4,0,2,6
10611211033455,5,4,4,5,6,2,5,0,2,6
10611228072816,5,4,4,5,6,2,6,0,2,6
10612250696558,5,4,4,6,6,2,4,0,2,6
10612284775344,5,4,4,6,6,2,5,0,2,6
10680970177454,6,4,4,6,6,2,4,0,2,6
10681004256177,6,4,4,6,6,2,5,0,2,6
10681021295538,6,4,4,6,6,2,6,0,2,6
285942838839783,3,5,3,0,6,2,5,0,3,5
285942839343280,5,5,3,0,6,2,3,0,3,5
285942855870829,4,5,3,0,6,2,4,0,3,5
286085727697007,1,3,5,5,6,2,1,0,3,5
286085761267495,1,3,5,1,6,2,5,0,3,5
286085794543088,5,5,3,1,6,2,1,0,3,5
286154447173808,1,3,5,6,6,2,1,0,3,5
286154480744296,1,3,5,1,6,2,6,0,3,5
286154514019889,6,5,3,1,6,2,1,0,3,5
286223252686892,1,3,5,4,6,2,2,0,3,5
286223253219109,1,3,5,2,6,2,4,0,3,5
286223253468653,4,5,3,2,6,2,1,0,3,5
286225467279013,2,3,5,1,6,2,4,0,3,5
286227530360677,2,5,3,1,6,2,4,0,3,5
286227530868269,4,5,3,1,6,2,2,0,3,5
286291971660198,2,5,3,5,6,2,1,0,3,5
286291972163695,1,3,5,5,6,2,2,0,3,5
286291972704039,1,3,5,2,6,2,5,0,3,5
286291973207536,5,5,3,2,6,2,1,0,3,5
286293045402087,2,5,3,6,6,2,1,0,3,5
286293045905584,1,3,5,6,6,2,2,0,3,5
286293046445928,1,3,5,2,6,2,6,0,3,5
286293046949425,6,5,3,2,6,2,1,0,3,5
286294120208487,3,5,3,3,6,2,1,0,3,5
286294120724646,1,3,5,3,6,2,3,0,3,5
286294186755879,2,3,5,1,6,2,5,0,3,5
286295193962791,3,5,3,4,6,2,1,0,3,5
286295194212461,4,5,3,3,6,2,1,0,3,5
286295194470572,1,3,5,4,6,2,3,0,3,5
286295195253094,1,3,5,3,6,2,4,0,3,5
286296249845607,2,5,3,1,6,2,5,0,3,5
